mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,season,year,genres
34036,https://myanimelist.net/anime/34036/Meitantei_Conan__Episode_One_-_Chiisaku_Natta_Meitantei,,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,名探偵コナン エピソードONE 小さくなった名探偵,TV Special,Manga,1,Finished Airing,"Dec 9, 2016",1 hr 33 min,PG-13 - Teens 13 or older,8.25,33951,68,,,"Adventure, Comedy, Mystery, "
32038,https://myanimelist.net/anime/32038/Show_By_Rock_,https://www.youtube-nocookie.com/embed/3tPiLCp6tSM?enablejsapi=1&wmode=opaque&autoplay=1,Show By Rock!! #,SHOW BY ROCK!! ＃,TV,Game,12,Finished Airing,"Oct 2, 2016 to Dec 18, 2016",23 min per ep,PG-13 - Teens 13 or older,7.06,33702,77,fall,2016,"Comedy, Fantasy, "
33244,https://myanimelist.net/anime/33244/Kiitarou_Shounen_no_Youkai_Enikki,https://www.youtube-nocookie.com/embed/I7j0WT8Ib2w?enablejsapi=1&wmode=opaque&autoplay=1,Kiitarou Shounen no Youkai Enikki,奇異太郎少年の妖怪絵日記,TV,Web manga,12,Finished Airing,"Oct 5, 2016 to Dec 21, 2016",4 min per ep,PG-13 - Teens 13 or older,6.43,32309,45,fall,2016,"Comedy, Supernatural, "
37103,https://myanimelist.net/anime/37103/Danganronpa_3__Monokuma_Gekijou,,Danganronpa 3: Monokuma Gekijou,ダンガンロンパ3 モノクマ劇場,Special,Visual novel,3,Finished Airing,"Oct 27, 2016 to Dec 21, 2016",3 min per ep,PG-13 - Teens 13 or older,6.93,31929,77,,,"Comedy, "
33668,https://myanimelist.net/anime/33668/Soushin_Shoujo_Matoi,https://www.youtube-nocookie.com/embed/meEiWgOAidg?enablejsapi=1&wmode=opaque&autoplay=1,Soushin Shoujo Matoi,装神少女まとい,TV,Original,12,Finished Airing,"Oct 4, 2016 to Dec 20, 2016",24 min per ep,PG-13 - Teens 13 or older,6.72,30393,34,fall,2016,"Supernatural, "
34642,https://myanimelist.net/anime/34642/Shingeki_no_Bahamut__Genesis_-_Short_Story,,Shingeki no Bahamut: Genesis - Short Story,【神撃のバハムート GENESIS】 Short story,ONA,Game,2,Finished Airing,"Dec 28, 2016 to Feb 20, 2017",9 min per ep,PG-13 - Teens 13 or older,7.13,29939,11,,,"Action, Adventure, Fantasy, "
30652,https://myanimelist.net/anime/30652/Long_Riders,https://www.youtube-nocookie.com/embed/eOiTRGvimBE?enablejsapi=1&wmode=opaque&autoplay=1,Long Riders!,ろんぐらいだぁす！,TV,Manga,12,Finished Airing,"Oct 8, 2016 to Feb 5, 2017",23 min per ep,PG-13 - Teens 13 or older,6.71,29907,63,fall,2016,"Comedy, Sports, "
32829,https://myanimelist.net/anime/32829/Nobunaga_no_Shinobi,https://www.youtube-nocookie.com/embed/Qkm-lcgRF_I?enablejsapi=1&wmode=opaque&autoplay=1,Nobunaga no Shinobi,信長の忍び,TV,4-koma manga,26,Finished Airing,"Oct 4, 2016 to Mar 28, 2017",3 min per ep,PG-13 - Teens 13 or older,7.11,29317,38,fall,2016,"Comedy, "
34884,https://myanimelist.net/anime/34884/Keijo_Specials,,Keijo!!!!!!!! Specials,競女!!!!!!!!,Special,Manga,6,Finished Airing,"Nov 23, 2016 to May 31, 2017",3 min per ep,PG-13 - Teens 13 or older,6.46,28040,16,,,"Comedy, Ecchi, "
31157,https://myanimelist.net/anime/31157/ClassicaLoid,https://www.youtube-nocookie.com/embed/3U2YT9b4QjI?enablejsapi=1&wmode=opaque&autoplay=1,ClassicaLoid,クラシカロイド,TV,Original,25,Finished Airing,"Oct 8, 2016 to Apr 1, 2017",24 min per ep,PG-13 - Teens 13 or older,6.41,27474,92,fall,2016,"Comedy, "
36305,https://myanimelist.net/anime/36305/Zutto_Mae_kara_Suki_deshita_Kokuhaku_Jikkou_Iinkai__Kinyoubi_no_Ohayou,,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,ずっと前から好きでした。～告白実行委員会～ 「金曜日のおはよう」,Special,Music,1,Finished Airing,"Oct 26, 2016",3 min,PG - Children,7.17,27411,34,,,"Romance, "
33041,https://myanimelist.net/anime/33041/Bubuki_Buranki__Hoshi_no_Kyojin,https://www.youtube-nocookie.com/embed/oUKR2SmuqQI?enablejsapi=1&wmode=opaque&autoplay=1,Bubuki Buranki: Hoshi no Kyojin,ブブキ・ブランキ 星の巨人,TV,Original,12,Finished Airing,"Oct 1, 2016 to Dec 17, 2016",23 min per ep,PG-13 - Teens 13 or older,6.74,27157,23,fall,2016,"Drama, Sci-Fi, "
33034,https://myanimelist.net/anime/33034/Kiniro_Mosaic__Pretty_Days,https://www.youtube-nocookie.com/embed/NzbzAk4faEo?enablejsapi=1&wmode=opaque&autoplay=1,Kiniro Mosaic: Pretty Days,きんいろモザイク Pretty Days,Movie,4-koma manga,1,Finished Airing,"Nov 12, 2016",50 min,PG-13 - Teens 13 or older,7.51,26892,36,,,"Slice of Life, "
34204,https://myanimelist.net/anime/34204/Hibike_Euphonium_2_Specials,,Hibike! Euphonium 2 Specials,響け！ユーフォニアム2,Special,Original,7,Finished Airing,"Dec 21, 2016 to Jun 21, 2017",3 min per ep,PG-13 - Teens 13 or older,6.82,25446,24,,,"Comedy, "
33728,https://myanimelist.net/anime/33728/Chain_Chronicle__Haecceitas_no_Hikari_Part_1,https://www.youtube-nocookie.com/embed/RJaJFUUuBaI?enablejsapi=1&wmode=opaque&autoplay=1,Chain Chronicle: Haecceitas no Hikari Part 1,チェインクロニクル〜ヘクセイタスの閃（ひかり）〜 第１章,Movie,Game,1,Finished Airing,"Dec 3, 2016",1 hr 26 min,PG-13 - Teens 13 or older,6.98,25349,21,,,"Action, Adventure, Fantasy, "
